,temp_min,temp_max,temp_mean,temp_median,temp_max_hour,temp_min_hour,dew_point_temp_min,dew_point_temp_max,dew_point_temp_mean,dew_point_temp_median,dew_point_temp_max_hour,dew_point_temp_min_hour,rel_hum_min,rel_hum_max,rel_hum_mean,rel_hum_median,rel_hum_max_hour,rel_hum_min_hour,visibility_min,visibility_max,visibility_mean,visibility_median,visibility_max_hour,visibility_min_hour,press_min,press_max,press_mean,press_median,press_max_hour,press_min_hour,hmdxx_min,hmdxx_max,hmdxx_mean,hmdxx_median,hmdxx_max_hour,hmdxx_min_hour,sun_set,sun_rise,hmdxx_median-1,day_of_week,week_of_year,workday_before_stat_hol,workday_after_stat_hol,daily_peak,year
2009-06-10,8.8,18.6,14.541666666666666,16.15,15.0,4.0,6.6,10.9,9.154166666666667,9.6,14.0,4.0,60.0,86.0,70.79166666666667,65.5,4.0,15.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.21,99.46,99.34375,99.345,0.0,18.0,8.660435022533203,20.256910119164672,15.46452851844967,17.201093030438,15.0,4.0,21.0,6.0,15.123659631080944,2.0,24.0,0,0,16641.0,2009.0
2009-06-11,10.8,19.8,15.529166666666667,15.75,13.0,4.0,8.4,14.8,11.529166666666669,11.5,18.0,4.0,62.0,88.0,77.41666666666667,81.0,21.0,13.0,16.1,24.1,22.700000000000006,24.1,0.0,17.0,98.83,99.28,99.00833333333333,98.995,0.0,23.0,11.374285056395909,22.676890203170526,17.602363665677988,18.429090251578593,11.0,4.0,21.0,6.0,17.201093030438,3.0,24.0,0,0,16980.0,2009.0
2009-06-12,11.9,23.3,17.987500000000004,19.0,14.0,5.0,7.3,13.0,10.379166666666668,10.9,14.0,22.0,49.0,82.0,62.208333333333336,56.5,0.0,20.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,98.82,99.28,99.05208333333333,99.055,23.0,0.0,12.22748683670422,26.09645934280737,19.49765230842851,19.727063252139683,14.0,5.0,22.0,6.0,18.429090251578593,4.0,24.0,0,0,16872.0,2009.0
2009-06-15,13.2,23.1,18.900000000000002,19.7,17.0,4.0,7.8,12.1,10.029166666666665,10.2,11.0,21.0,44.0,78.0,57.541666666666664,56.5,4.0,17.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.49,99.8,99.64,99.64500000000001,23.0,2.0,14.186993701717773,24.75442319692055,20.205245356620253,20.644024977841156,16.0,5.0,22.0,6.0,19.968434326691032,0.0,25.0,0,0,17541.0,2009.0
2009-06-16,12.5,23.4,19.1375,19.8,13.0,4.0,7.2,12.4,9.754166666666666,9.6,9.0,20.0,38.0,80.0,56.291666666666664,51.0,4.0,18.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.72,100.03,99.88,99.86500000000001,8.0,23.0,13.373912142784919,25.556384833553295,20.331345860244358,21.158025596353767,13.0,4.0,22.0,6.0,20.644024977841156,1.0,25.0,0,0,17814.0,2009.0
2009-06-17,14.4,19.9,17.34166666666666,17.55,10.0,23.0,11.6,15.0,13.758333333333335,13.8,14.0,0.0,64.0,92.0,80.0,77.5,23.0,0.0,2.4,24.1,14.295833333333327,17.700000000000003,0.0,19.0,98.97,99.71,99.42375,99.515,0.0,23.0,17.251884670781592,23.38363705733375,20.577294072058375,20.589143588530675,10.0,23.0,22.0,6.0,21.158025596353767,2.0,25.0,0,0,17524.0,2009.0
2009-06-18,13.4,17.7,15.283333333333337,14.850000000000001,19.0,6.0,12.2,13.5,12.937500000000002,13.0,20.0,6.0,76.0,93.0,86.04166666666667,89.5,2.0,17.0,2.4,24.1,16.133333333333336,19.3,8.0,5.0,98.8,99.16,98.9833333333333,99.02,22.0,4.0,15.764688358177356,20.720139763554997,18.04840256661893,17.758299553181182,19.0,6.0,22.0,6.0,20.589143588530675,3.0,25.0,0,0,17053.0,2009.0
2009-06-19,12.1,22.7,17.95,18.55,15.0,4.0,10.6,14.0,12.879166666666665,13.2,15.0,4.0,57.0,91.0,73.41666666666667,70.5,4.0,18.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,98.73,99.23,98.98666666666666,99.025,9.0,23.0,13.660563118978093,26.06571083955856,20.696380109220854,21.436674772988948,15.0,4.0,22.0,6.0,17.758299553181182,4.0,25.0,0,0,17319.0,2009.0
2009-06-22,16.9,25.4,21.775000000000002,22.5,17.0,4.0,14.1,18.2,16.2125,16.6,15.0,5.0,63.0,84.0,71.125,69.0,4.0,14.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,98.95,99.13,99.03250000000001,99.04,10.0,0.0,20.32450090064527,31.354204867902073,26.557116470237556,27.326075331097567,15.0,5.0,22.0,6.0,25.4120916062589,0.0,26.0,0,0,19863.0,2009.0
2009-06-23,17.4,26.7,22.95833333333334,23.4,16.0,5.0,11.9,17.4,15.012499999999998,15.5,6.0,21.0,46.0,87.0,62.208333333333336,57.5,5.0,20.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.09,99.33,99.19208333333331,99.17,9.0,18.0,21.55749175097398,31.44183881172892,26.972868266691904,27.182461542561903,16.0,5.0,22.0,6.0,27.326075331097567,1.0,26.0,0,0,20940.0,2009.0
2009-06-24,18.6,30.7,25.708333333333332,26.85,14.0,4.0,12.9,19.2,15.566666666666665,15.95,23.0,0.0,41.0,76.0,54.625,52.0,23.0,17.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,98.94,99.21,99.09208333333333,99.15,10.0,19.0,21.50763871282025,35.711478978884585,30.080844296940942,31.526498432476036,14.0,4.0,22.0,6.0,27.182461542561903,2.0,26.0,0,0,22540.0,2009.0
2009-06-25,21.2,28.1,23.52916666666667,23.1,10.0,22.0,14.9,21.6,19.26666666666667,19.1,9.0,12.0,50.0,91.0,77.58333333333333,80.0,22.0,12.0,12.9,24.1,21.10000000000001,24.1,0.0,7.0,98.57,98.9,98.7675,98.805,0.0,18.0,27.58034186307062,37.0556870190057,30.548861022973508,29.732006764729455,10.0,23.0,22.0,6.0,31.526498432476036,3.0,26.0,0,0,22031.0,2009.0
2009-06-26,18.7,26.5,22.529166666666665,21.85,14.0,5.0,12.2,19.1,15.78333333333333,15.850000000000001,1.0,19.0,43.0,95.0,68.0,65.0,3.0,14.0,19.3,24.1,23.30000000000001,24.1,0.0,3.0,98.48,98.92,98.64999999999999,98.61,21.0,4.0,23.10726510170141,31.257386329653574,27.09961762507261,27.34399028794543,11.0,23.0,22.0,6.0,29.732006764729455,4.0,26.0,0,0,20298.0,2009.0
2009-06-29,14.7,22.6,17.8,17.35,11.0,2.0,13.5,15.9,14.991666666666665,15.0,21.0,2.0,62.0,97.0,84.375,87.0,0.0,10.0,19.3,24.1,23.700000000000006,24.1,0.0,16.0,97.61,98.01,97.7929166666667,97.755,0.0,23.0,17.776890203170524,27.07836098091519,21.771621539012788,21.32103179967584,11.0,2.0,22.0,6.0,22.9500425477491,0.0,27.0,0,0,18486.0,2009.0
2009-06-30,15.4,20.1,17.458333333333332,17.15,12.0,0.0,14.7,17.7,15.470833333333337,15.3,12.0,0.0,76.0,97.0,88.33333333333333,90.0,3.0,16.0,12.9,24.1,22.566666666666677,24.1,0.0,14.0,97.55,98.08,97.74708333333335,97.675,21.0,3.0,19.1845718483777,25.885796047879623,21.73182160914432,21.470125788096063,12.0,0.0,22.0,6.0,21.32103179967584,1.0,27.0,1,0,17625.0,2009.0
2009-07-02,15.8,21.3,18.295833333333334,18.05,17.0,6.0,13.1,17.6,15.383333333333338,15.4,15.0,23.0,68.0,95.0,83.5,82.0,3.0,17.0,16.1,24.1,22.233333333333338,24.1,0.0,3.0,98.62,99.02,98.79624999999997,98.805,23.0,2.0,19.402954785535666,26.513368333110023,22.522462664493787,22.676075331097564,15.0,7.0,22.0,6.0,23.51092268677874,3.0,27.0,0,1,17489.0,2009.0
2009-07-03,15.4,22.1,18.333333333333332,17.45,13.0,1.0,11.8,15.5,13.920833333333334,13.850000000000001,14.0,23.0,65.0,88.0,75.95833333333333,75.5,1.0,13.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.0,99.35,99.15875000000004,99.14,21.0,1.0,17.956384833553297,26.194429344589516,21.66922198253326,20.507803921977427,13.0,23.0,22.0,6.0,22.676075331097564,4.0,27.0,0,0,16634.0,2009.0
2009-07-06,14.3,24.2,19.258333333333333,19.299999999999997,15.0,5.0,8.7,12.5,10.708333333333334,11.149999999999999,8.0,16.0,39.0,83.0,59.708333333333336,60.5,5.0,14.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,98.64,98.9,98.77833333333336,98.795,0.0,14.0,16.303388762737942,25.16189608726966,20.891665004995094,20.82584102994756,15.0,5.0,22.0,6.0,22.0817346807304,0.0,28.0,0,0,18183.0,2009.0
2009-07-07,13.9,19.8,16.095833333333335,15.649999999999999,15.0,6.0,10.0,12.1,10.779166666666663,10.7,3.0,17.0,56.0,85.0,71.25,72.0,3.0,15.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,98.6,99.0,98.76208333333334,98.72,23.0,4.0,15.460563118978094,21.408591626601343,17.746588577363504,17.28099558514794,15.0,6.0,22.0,6.0,20.82584102994756,1.0,28.0,0,0,17161.0,2009.0
2009-07-08,12.7,24.1,18.012500000000003,18.6,16.0,4.0,11.0,13.7,12.087499999999999,11.95,23.0,4.0,50.0,89.0,69.41666666666667,66.0,4.0,16.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,98.99,99.77,99.33041666666666,99.36500000000001,23.0,1.0,14.454423196920546,26.896459342807372,20.324705084639962,20.913550349945332,16.0,4.0,22.0,6.0,17.28099558514794,2.0,28.0,0,0,17510.0,2009.0
2009-07-09,13.7,23.4,19.166666666666668,19.7,16.0,5.0,10.5,15.3,12.525,12.5,9.0,19.0,49.0,92.0,67.29166666666667,62.0,5.0,15.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.82,100.24,100.10541666666667,100.155,14.0,0.0,16.224204284415727,25.907431334149823,21.732304442724757,22.136693094685207,10.0,5.0,22.0,6.0,20.913550349945332,3.0,28.0,0,0,18319.0,2009.0
2009-07-10,15.0,25.9,20.8875,21.25,15.0,4.0,10.8,17.8,15.250000000000002,16.3,14.0,0.0,60.0,83.0,70.79166666666667,70.0,6.0,15.0,19.3,24.1,23.300000000000008,24.1,0.0,18.0,99.76,100.25,100.07583333333336,100.125,5.0,23.0,17.10508105113121,31.61336833311002,25.10718725335087,26.160072624218714,15.0,4.0,22.0,6.0,22.136693094685207,4.0,28.0,0,0,19058.0,2009.0
2009-07-13,11.0,23.1,17.82916666666667,18.8,13.0,5.0,3.6,7.2,5.691666666666666,5.75,0.0,17.0,31.0,68.0,46.5,43.5,5.0,17.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.23,99.55,99.35291666666666,99.375,23.0,13.0,10.426909929545523,23.189632072129235,17.365795967610484,18.478681442066318,13.0,5.0,21.0,6.0,18.64342010875894,0.0,29.0,0,0,17294.0,2009.0
2009-07-14,11.9,24.8,18.770833333333332,19.3,15.0,5.0,4.3,9.4,7.616666666666668,8.0,15.0,2.0,36.0,69.0,49.333333333333336,48.5,5.0,17.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.52,99.93,99.78124999999999,99.815,23.0,3.0,11.68864999203352,25.806291193030365,19.053761465087913,19.77746738927682,15.0,3.0,21.0,6.0,18.478681442066318,1.0,29.0,0,0,17489.0,2009.0
2009-07-15,11.9,23.1,18.516666666666666,19.450000000000003,12.0,5.0,8.1,15.4,11.654166666666667,12.2,23.0,5.0,49.0,84.0,65.08333333333333,65.0,23.0,14.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,98.89,99.94,99.5775,99.7,8.0,23.0,12.34974984649779,26.583637057333753,20.677436244603044,22.457675737161523,12.0,5.0,21.0,6.0,19.77746738927682,2.0,29.0,0,0,18021.0,2009.0
2009-07-16,15.9,27.0,22.266666666666666,23.0,12.0,2.0,11.6,17.5,13.754166666666668,13.25,7.0,16.0,39.0,92.0,61.541666666666664,52.0,2.0,16.0,19.3,24.1,23.700000000000014,24.1,0.0,5.0,98.66,98.82,98.7358333333333,98.72999999999999,0.0,4.0,19.623678357637154,30.020139763554997,25.541064313253685,26.870744924708923,12.0,2.0,21.0,6.0,22.457675737161523,3.0,29.0,0,0,19221.0,2009.0
2009-07-17,15.1,21.0,18.31666666666667,18.7,9.0,23.0,11.6,16.6,13.833333333333336,13.4,17.0,3.0,61.0,89.0,75.45833333333333,77.5,20.0,8.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,98.52,98.79,98.65791666666668,98.64500000000001,6.0,17.0,17.154082892645626,25.111478978884588,21.63544689804306,22.29884969595736,17.0,23.0,21.0,6.0,26.870744924708923,4.0,29.0,0,0,17734.0,2009.0
2009-07-20,12.9,24.8,19.10833333333333,19.4,17.0,5.0,8.9,13.5,12.204166666666666,12.4,8.0,17.0,36.0,92.0,66.66666666666667,65.5,5.0,17.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,100.01,100.19,100.09458333333333,100.09,8.0,0.0,14.954082892645626,26.20763871282025,21.491921945732614,22.07078928067394,12.0,5.0,21.0,6.0,20.541116398794593,0.0,30.0,0,0,18291.0,2009.0
2009-07-21,14.9,22.6,18.512499999999996,18.2,11.0,5.0,9.6,16.2,13.37916666666667,13.5,19.0,12.0,46.0,89.0,73.58333333333333,78.5,18.0,11.0,14.5,24.1,22.500000000000004,24.1,0.0,16.0,99.87,100.18,100.07791666666664,100.125,8.0,18.0,17.42420428441573,24.620139763555,21.575638029993375,22.18274379666323,9.0,5.0,21.0,6.0,22.07078928067394,1.0,30.0,0,0,18140.0,2009.0
2009-07-22,16.3,22.3,19.40416666666666,19.95,15.0,2.0,14.4,17.4,15.724999999999996,15.850000000000001,11.0,19.0,66.0,95.0,79.91666666666667,79.5,23.0,18.0,11.3,24.1,22.566666666666674,24.1,1.0,6.0,99.67,99.97,99.86375,99.905,12.0,23.0,20.520922129733535,27.26975036613463,23.84544094609564,24.105193059842744,11.0,2.0,21.0,6.0,22.18274379666323,2.0,30.0,0,0,18315.0,2009.0
2009-07-23,17.5,22.8,19.537500000000005,18.8,18.0,1.0,17.0,19.6,18.191666666666666,18.2,13.0,1.0,75.0,99.0,92.375,96.0,10.0,18.0,3.2,24.1,14.845833333333337,13.7,15.0,9.0,98.75,99.62,99.08125000000001,98.93,1.0,17.0,22.787406956772227,29.662546324773825,25.69780532679542,25.017273365486346,14.0,1.0,21.0,6.0,24.105193059842744,3.0,30.0,0,0,18009.0,2009.0
2009-07-24,17.5,24.1,20.3625,20.3,16.0,5.0,15.7,17.7,16.808333333333334,16.95,0.0,12.0,62.0,98.0,81.16666666666667,82.5,2.0,13.0,16.1,24.1,22.10000000000001,24.1,0.0,5.0,98.86,99.06,98.96541666666671,98.97,11.0,0.0,22.787406956772227,29.248649065833426,25.524730281480235,25.444266406185186,16.0,5.0,21.0,6.0,25.017273365486346,4.0,30.0,0,0,17915.0,2009.0
2009-07-27,16.3,26.1,20.90833333333333,20.75,16.0,5.0,15.4,18.0,16.55,16.45,18.0,16.0,52.0,96.0,77.70833333333333,79.0,4.0,16.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,98.75,99.13,99.01458333333329,99.065,14.0,0.0,20.71343988627649,31.148649065833425,25.89396527609803,26.14257750062245,17.0,5.0,21.0,7.0,23.870197409025305,0.0,31.0,0,0,18825.0,2009.0
2009-07-28,20.2,27.4,23.974999999999998,24.6,16.0,4.0,17.1,19.5,18.212500000000002,18.15,8.0,0.0,58.0,86.0,70.91666666666667,69.0,4.0,18.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,98.7,99.12,98.90166666666669,98.9,0.0,18.0,25.827768671591322,33.965907483395085,30.148247931648964,30.997222799372903,12.0,2.0,21.0,7.0,26.14257750062245,1.0,31.0,0,0,20011.0,2009.0
2009-07-29,16.4,23.7,20.437499999999996,20.549999999999997,0.0,23.0,12.9,19.7,17.437499999999996,18.0,3.0,22.0,70.0,96.0,83.33333333333333,82.5,5.0,0.0,8.0,24.1,19.962500000000006,24.1,0.0,9.0,98.63,98.9,98.74958333333336,98.74000000000001,23.0,2.0,19.307638712820246,29.63189927397198,26.110980616331698,26.95144950189221,0.0,23.0,21.0,7.0,30.997222799372903,2.0,31.0,0,0,18763.0,2009.0
2009-07-30,13.5,25.2,20.099999999999998,21.5,16.0,4.0,11.7,17.3,14.416666666666671,14.05,14.0,5.0,52.0,91.0,71.0,68.5,1.0,21.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,98.95,99.22,99.04333333333335,99.015,9.0,19.0,15.707995842352478,30.598556006321687,23.77403314611317,24.32818751494198,14.0,4.0,21.0,7.0,26.95144950189221,3.0,31.0,0,0,18787.0,2009.0
2009-07-31,17.0,27.2,21.737499999999997,21.25,15.0,4.0,13.3,16.0,14.745833333333335,14.850000000000001,13.0,20.0,48.0,83.0,65.625,67.0,4.0,15.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,98.95,99.49,99.08083333333332,99.02,23.0,4.0,20.42450090064527,31.35749175097398,25.55792899964153,25.471042077044228,15.0,4.0,21.0,7.0,24.32818751494198,4.0,31.0,1,0,18906.0,2009.0
2009-08-04,17.8,26.4,22.179166666666656,21.9,11.0,23.0,13.2,20.7,18.120833333333334,18.15,11.0,23.0,70.0,92.0,78.125,76.5,13.0,18.0,4.8,24.1,19.758333333333336,24.1,0.0,13.0,98.72,99.15,98.92499999999997,98.94,0.0,19.0,20.70763871282025,34.5613231168108,28.340566841820493,27.837141993598234,11.0,23.0,21.0,7.0,25.955442984945876,1.0,32.0,0,1,20541.0,2009.0
2009-08-05,11.2,23.8,18.133333333333333,18.3,15.0,5.0,9.1,12.2,10.500000000000002,10.4,14.0,3.0,45.0,89.0,62.875,62.5,6.0,17.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.05,99.56,99.43625000000003,99.48,10.0,0.0,12.117770214770411,26.064688358177353,19.657419957856483,20.0663565142902,14.0,5.0,21.0,7.0,27.837141993598234,2.0,32.0,0,0,18213.0,2009.0
2009-08-06,15.5,24.0,19.391666666666666,19.4,16.0,1.0,9.4,12.0,10.895833333333334,11.0,8.0,17.0,40.0,76.0,59.375,58.5,2.0,17.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.48,99.71,99.57166666666666,99.56,23.0,16.0,17.25442319692055,25.356384833553296,21.10402905674675,21.26023940302734,14.0,5.0,21.0,7.0,20.0663565142902,3.0,32.0,0,0,18339.0,2009.0
2009-08-07,14.3,21.6,18.220833333333335,18.5,12.0,5.0,9.0,13.0,11.029166666666667,10.85,9.0,21.0,52.0,78.0,63.5,63.0,6.0,12.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.7,100.15,99.94375000000001,99.98,23.0,0.0,15.765369961751915,23.859915687076594,20.008880581062844,20.62357558409916,13.0,5.0,21.0,7.0,21.26023940302734,4.0,32.0,0,0,17732.0,2009.0
2009-08-10,21.0,29.9,24.187499999999996,23.450000000000003,14.0,23.0,18.3,22.9,21.25,21.4,11.0,23.0,65.0,98.0,84.33333333333333,85.0,1.0,14.0,14.5,24.1,22.63333333333334,24.1,0.0,5.0,99.0,99.18,99.10708333333332,99.11500000000001,22.0,15.0,27.229155332099744,39.78617510290029,32.866996218736716,32.07170942402543,14.0,23.0,21.0,7.0,29.313562444405072,0.0,33.0,0,0,22306.0,2009.0
2009-08-11,17.5,25.2,21.3,21.4,12.0,13.0,15.0,19.5,17.233333333333334,17.15,14.0,13.0,62.0,99.0,78.16666666666667,77.0,14.0,12.0,0.4,24.1,22.375000000000004,24.1,0.0,13.0,99.14,99.38,99.22666666666669,99.22,23.0,0.0,21.46940099074554,31.254204867902075,26.77859114540202,26.8099663272137,11.0,13.0,21.0,7.0,32.07170942402543,1.0,33.0,0,0,20878.0,2009.0
2009-08-12,17.7,24.8,20.920833333333338,20.6,18.0,2.0,15.7,19.3,17.900000000000002,18.15,11.0,23.0,67.0,96.0,83.58333333333333,83.0,2.0,20.0,2.4,24.1,22.395833333333343,24.1,0.0,13.0,99.37,99.77,99.59791666666666,99.64,23.0,0.0,22.775880811082466,31.487917239362385,26.87398310071721,26.702615630571255,18.0,1.0,21.0,7.0,26.8099663272137,2.0,33.0,0,0,20682.0,2009.0
2009-08-13,17.2,27.6,22.64583333333334,23.2,13.0,5.0,14.6,18.6,16.533333333333335,16.299999999999997,14.0,4.0,50.0,87.0,69.70833333333333,65.5,5.0,13.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.76,100.01,99.9154166666667,99.93,10.0,1.0,21.123678357637154,33.95658219530909,27.638384135774672,28.50023890736638,14.0,4.0,21.0,7.0,26.702615630571255,3.0,33.0,0,0,21932.0,2009.0
2009-08-14,17.1,28.0,23.525000000000002,23.5,15.0,5.0,15.0,20.4,18.07916666666667,18.6,21.0,5.0,57.0,87.0,72.20833333333333,74.0,5.0,16.0,19.3,24.1,23.90000000000001,24.1,0.0,20.0,99.95,100.19,100.05416666666666,100.04,8.0,20.0,21.069400990745542,34.9232188947262,29.639530688756977,31.279745455132755,15.0,5.0,21.0,7.0,28.50023890736638,4.0,33.0,0,0,22125.0,2009.0
2009-08-17,23.2,31.2,27.079166666666662,27.6,14.0,2.0,19.6,23.0,20.908333333333328,20.9,9.0,19.0,51.0,87.0,70.16666666666667,66.0,1.0,14.0,12.9,24.1,21.10000000000001,19.3,10.0,6.0,99.56,99.89,99.73541666666665,99.79,10.0,19.0,31.44762853122219,40.18208514726934,35.44338718450131,35.12690245998709,11.0,2.0,21.0,7.0,33.214226904084455,0.0,34.0,0,0,24380.0,2009.0
2009-08-18,22.6,28.8,24.983333333333338,24.35,15.0,5.0,18.3,21.5,20.304166666666664,20.75,4.0,18.0,57.0,92.0,76.0,77.5,3.0,18.0,19.3,24.1,23.90000000000001,24.1,0.0,3.0,99.1,99.53,99.28374999999998,99.29499999999999,0.0,18.0,29.533256763890478,37.04762853122219,32.832913990322886,32.46604065896911,15.0,22.0,21.0,7.0,35.12690245998709,1.0,34.0,0,0,23196.0,2009.0
2009-08-19,17.8,25.9,22.08333333333334,22.15,15.0,4.0,12.9,18.5,14.862499999999999,14.850000000000001,0.0,3.0,49.0,83.0,64.66666666666667,65.5,7.0,12.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.23,99.53,99.36333333333334,99.33500000000001,9.0,18.0,20.59645934280737,30.378360980915186,26.00173554367487,26.574808454476084,15.0,4.0,21.0,7.0,32.46604065896911,2.0,34.0,0,0,21636.0,2009.0
2009-08-20,21.0,28.5,23.833333333333332,22.700000000000003,13.0,0.0,15.9,22.5,20.508333333333333,21.4,14.0,1.0,69.0,98.0,82.25,83.5,18.0,13.0,4.8,24.1,22.895833333333343,24.1,0.0,18.0,98.31,99.19,98.7625,98.83500000000001,0.0,17.0,25.675396489586337,38.101601357988706,31.91256842351451,31.701563715156112,13.0,0.0,21.0,7.0,26.574808454476084,3.0,34.0,0,0,22459.0,2009.0
2009-08-21,21.5,26.6,23.400000000000002,22.55,14.0,22.0,15.1,21.3,17.516666666666666,17.1,0.0,20.0,51.0,95.0,71.04166666666667,69.0,1.0,14.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,98.58,98.83,98.67958333333333,98.66499999999999,21.0,16.0,25.720922129733538,32.324364037596084,29.148770404150454,29.676713965891636,11.0,22.0,21.0,7.0,31.701563715156112,4.0,34.0,0,0,20705.0,2009.0
2009-08-24,13.8,24.0,18.758333333333333,18.4,16.0,5.0,12.3,16.6,13.895833333333336,13.7,15.0,4.0,51.0,91.0,74.625,74.5,3.0,17.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.74,100.06,99.91208333333334,99.92500000000001,12.0,0.0,16.270715866337365,28.311478978884587,22.08516714431744,22.01156629428156,15.0,5.0,21.0,7.0,22.505810527544252,0.0,35.0,0,0,18846.0,2009.0
2009-08-25,14.6,25.5,20.59583333333333,21.1,14.0,3.0,12.6,17.2,15.729166666666666,16.7,19.0,4.0,59.0,90.0,74.625,74.0,3.0,14.0,19.3,24.1,23.50000000000001,24.1,0.0,6.0,99.47,100.11,99.79750000000001,99.85,7.0,23.0,17.178011346367438,30.717828537736686,25.07548589620086,25.979866542817533,14.0,4.0,21.0,7.0,22.01156629428156,1.0,35.0,0,0,19991.0,2009.0
2009-08-26,14.6,22.4,19.541666666666668,19.95,13.0,23.0,9.4,18.9,14.337499999999997,15.55,6.0,17.0,48.0,95.0,73.25,74.5,6.0,17.0,6.4,24.1,21.96250000000001,24.1,0.0,8.0,99.36,99.96,99.63208333333334,99.64,23.0,3.0,16.065369961751912,26.943659501579475,23.272741769700534,24.41604711950653,13.0,23.0,21.0,7.0,25.979866542817533,2.0,35.0,0,0,18900.0,2009.0
2009-08-27,11.5,20.2,16.762500000000003,17.9,13.0,5.0,6.1,10.4,8.516666666666666,8.9,0.0,6.0,45.0,81.0,59.333333333333336,55.0,3.0,11.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,99.97,100.16,100.06750000000001,100.065,8.0,0.0,11.867990967603891,21.295894867845632,17.403421068333707,18.6063675113299,13.0,5.0,21.0,7.0,24.41604711950653,3.0,35.0,0,0,17774.0,2009.0
2009-08-28,13.5,19.0,17.220833333333335,17.95,11.0,5.0,9.4,14.5,11.383333333333335,10.8,23.0,18.0,58.0,93.0,68.95833333333333,70.0,23.0,16.0,11.3,24.1,23.566666666666674,24.1,0.0,23.0,99.02,100.09,99.71833333333335,99.86,0.0,23.0,14.871318521845014,22.133976218741456,19.202271386480277,19.523577975290273,11.0,5.0,21.0,7.0,18.6063675113299,4.0,35.0,0,0,17543.0,2009.0
2009-08-31,10.9,19.9,15.9,16.15,14.0,6.0,7.2,11.4,9.395833333333334,9.35,14.0,16.0,44.0,94.0,67.29166666666667,61.5,5.0,16.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,100.07,100.43,100.23458333333332,100.24000000000001,23.0,0.0,11.817770214770412,21.85299707310674,16.919065384103707,16.89931466450642,14.0,6.0,20.0,7.0,17.497777892889637,0.0,36.0,0,0,17398.0,2009.0
2009-09-01,10.6,22.0,16.47083333333333,17.2,16.0,6.0,6.4,12.6,9.833333333333334,9.8,22.0,12.0,42.0,85.0,66.58333333333333,68.5,6.0,12.0,24.1,24.1,24.10000000000001,24.1,0.0,0.0,100.44,100.69,100.53583333333331,100.5,9.0,18.0,11.091007301452201,23.705520129405485,17.70782466295194,19.290903274964208,16.0,6.0,20.0,7.0,16.89931466450642,1.0,36.0,0,0,17579.0,2009.0
2009-09-02,12.9,22.8,18.0125,18.4,15.0,2.0,10.5,15.2,12.025,11.6,21.0,17.0,46.0,90.0,70.0,76.0,1.0,15.0,19.3,24.1,23.700000000000014,24.1,0.0,6.0,100.19,100.64,100.44041666666664,100.51,8.0,23.0,14.50859162660134,24.71754443941183,20.31503340216766,22.03229969779383,12.0,5.0,20.0,7.0,19.290903274964208,2.0,36.0,0,0,18155.0,2009.0
2009-09-03,12.9,23.7,19.029166666666665,19.65,13.0,5.0,11.0,15.1,12.6625,12.45,13.0,22.0,50.0,91.0,68.29166666666667,63.5,5.0,16.0,19.3,24.1,23.90000000000001,24.1,0.0,6.0,99.83,100.21,100.04833333333333,100.11,7.0,18.0,14.90338876273794,27.73173304403099,21.658114099459553,21.983955764714537,13.0,5.0,20.0,7.0,22.03229969779383,3.0,36.0,0,0,18680.0,2009.0
